Date,ABB.NS,ADANIENSOL.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,AMBUJACEM.NS,APOLLOHOSP.NS,ASIANPAINT.NS,ATGL.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJAJHLDNG.NS,BAJFINANCE.NS,BANKBARODA.NS,BEL.NS,BHARTIARTL.NS,BHEL.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,CANBK.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,DABUR.NS,DIVISLAB.NS,DLF.NS,DMART.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,GODREJCP.NS,GRASIM.NS,HAL.NS,HAVELLS.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ICICIGI.NS,ICICIPRULI.NS,INDIGO.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,IRCTC.NS,IRFC.NS,ITC.NS,JINDALSTEL.NS,JIOFIN.NS,JSWENERGY.NS,JSWSTEEL.NS,KOTAKBANK.NS,LICI.NS,LODHA.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,MOTHERSON.NS,NAUKRI.NS,NESTLEIND.NS,NHPC.NS,NTPC.NS,ONGC.NS,PFC.NS,PIDILITIND.NS,PNB.NS,POWERGRID.NS,RECLTD.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SHRIRAMFIN.NS,SIEMENS.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TORNTPHARM.NS,TRENT.NS,TVSMOTOR.NS,ULTRACEMCO.NS,UNIONBANK.NS,UNITDSPR.NS,VBL.NS,VEDL.NS,WIPRO.NS,ZOMATO.NS,ZYDUSLIFE.NS
2020-06-17,766.9141845703125,,146.7838134765625,381.6000061035156,332.9176940917969,36.79999923706055,169.35794067382812,1335.653076171875,1539.8489990234375,135.3236541748047,387.90985107421875,2411.478759765625,502.8092041015625,2177.45458984375,2361.516357421875,41.17633819580078,21.870506286621094,543.1132202148438,27.1439208984375,9813.240234375,144.8292236328125,3112.7890625,18.248090744018555,166.35072326660156,618.258056640625,84.43861389160156,421.3731994628906,2223.352294921875,145.17288208007812,2340.39990234375,772.3002319335938,1622.1787109375,53.79917907714844,627.6080322265625,569.4280395507812,322.59771728515625,540.3259887695312,488.3437194824219,940.0590209960938,494.21881103515625,2072.195068359375,143.14430236816406,1920.317626953125,330.5489501953125,1293.6495361328125,393.88165283203125,1005.4500122070312,474.3055725097656,640.0084838867188,39.818382263183594,270.9360656738281,,146.8806610107422,138.32286071777344,,45.38052749633789,178.33087158203125,1240.053466796875,,,824.2215576171875,1766.4151611328125,471.5495300292969,5498.15087890625,38.723812103271484,2754.4814453125,1543.8375244140625,16.28171157836914,70.23628234863281,65.13862609863281,48.63932800292969,1407.694091796875,31.64960479736328,69.12743377685547,54.93415451049805,730.0055541992188,765.2606811523438,162.7882080078125,21336.458984375,581.1693725585938,1010.523193359375,464.6345520019531,355.6218566894531,94.8110122680664,38.61688995361328,12.398881912231445,1923.4444580078125,462.99530029296875,940.7288818359375,1211.92724609375,521.187255859375,352.0635986328125,3718.076416015625,25.894344329833984,,57.14998245239258,46.5777473449707,106.59915924072266,,352.1551513671875
2020-06-18,769.6997680664062,,147.48208618164062,400.6499938964844,335.3562927246094,37.599998474121094,169.5389404296875,1330.8134765625,1542.1656494140625,135.77325439453125,403.6412658691406,2401.526123046875,541.800537109375,2227.555908203125,2489.595703125,42.139259338378906,23.457761764526367,540.6553344726562,31.395971298217773,9845.8671875,147.07354736328125,3115.3515625,18.728065490722656,176.04302978515625,619.8992919921875,89.75474548339844,420.8948974609375,2233.356689453125,142.89926147460938,2350.85009765625,776.5249633789062,1653.0057373046875,54.24634552001953,629.37255859375,583.3261108398438,324.7611083984375,535.6402587890625,490.9725646972656,979.130126953125,509.57672119140625,2073.641845703125,145.85244750976562,1908.39794921875,340.26385498046875,1236.7421875,391.84490966796875,1024.4000244140625,482.0794982910156,649.3314819335938,40.05440902709961,273.7521057128906,,151.25790405273438,143.4111785888672,,45.47575759887695,179.77163696289062,1299.4239501953125,,,835.260498046875,1762.0985107421875,480.078369140625,5486.8203125,38.56437683105469,2715.115966796875,1542.007568359375,16.240806579589844,71.15740966796875,64.6744613647461,49.71375274658203,1367.394287109375,32.365657806396484,71.70616149902344,55.52985763549805,748.3308715820312,764.8146362304688,169.09454345703125,21563.97265625,597.8048706054688,1025.913818359375,463.2951965332031,360.6778564453125,95.75514221191406,40.208377838134766,12.797158241271973,1914.33349609375,463.2980041503906,953.4282836914062,1200.548583984375,524.1190795898438,356.2752380371094,3752.2880859375,26.251508712768555,,61.07080841064453,48.813114166259766,106.77045440673828,,353.2662048339844
2020-06-19,794.6234130859375,,152.32000732421875,420.6499938964844,340.3310546875,38.0,172.66094970703125,1353.7763671875,1566.005615234375,142.21725463867188,415.24072265625,2397.939453125,588.9423828125,2342.637451171875,2659.76123046875,43.14802932739258,24.434532165527344,551.8367309570312,32.08816909790039,10162.9375,151.16497802734375,3146.740966796875,19.443498611450195,194.63632202148438,614.251220703125,89.52642822265625,423.81243896484375,2227.846923828125,156.54098510742188,2363.14990234375,776.253662109375,1675.5369873046875,55.615787506103516,637.6557006835938,586.3982543945312,322.4837951660156,552.8701171875,483.0433654785156,991.9938354492188,514.6631469726562,2065.66259765625,146.09425354003906,1946.9130859375,351.67041015625,1231.361572265625,389.06304931640625,1027.5999755859375,467.06280517578125,641.736572265625,40.26683807373047,276.5389709472656,,149.19088745117188,143.95457458496094,,45.61861801147461,180.6082305908203,1298.57666015625,,,836.7042846679688,1754.63818359375,473.8712463378906,5662.484375,38.80353546142578,2635.450439453125,1533.991943359375,16.28171157836914,71.3876724243164,66.33773803710938,49.481441497802734,1374.962646484375,32.938499450683594,74.2848892211914,55.21905517578125,795.1043701171875,769.0272216796875,173.65957641601562,21379.41015625,590.8546752929688,1049.22119140625,466.9786071777344,365.66912841796875,101.86717987060547,40.442413330078125,12.895721435546875,1920.438720703125,465.8483581542969,953.2816162109375,1210.879638671875,566.4085693359375,361.3683776855469,3744.577392578125,27.412290573120117,,63.212589263916016,48.0147705078125,108.67926788330078,,349.7881164550781
2020-06-22,813.4869995117188,,154.26515197753906,441.6499938964844,341.0138244628906,38.20000076293945,172.93243408203125,1381.0357666015625,1594.6229248046875,148.31155395507812,428.283935546875,2560.590576171875,617.267578125,2539.011474609375,2799.421875,45.30314254760742,24.81608009338379,560.0780639648438,33.2747917175293,10524.5634765625,152.9922637939453,3130.863037109375,20.25855255126953,202.449462890625,633.31982421875,93.70109558105469,424.2429504394531,2270.862060546875,154.7510986328125,2350.39990234375,781.5345458984375,1698.6767578125,54.945037841796875,648.634521484375,602.3443603515625,324.6700134277344,563.1690673828125,483.0433654785156,987.5779418945312,513.9717407226562,2115.422119140625,145.1754150390625,1954.402099609375,355.2953796386719,1232.7674560546875,404.36328125,1047.199951171875,473.0984191894531,640.0538940429688,41.56501007080078,275.0726623535156,,149.96095275878906,142.67015075683594,,47.999549865722656,184.00103759765625,1351.2674560546875,,,845.3209228515625,1761.817138671875,472.6393127441406,5661.1884765625,38.763668060302734,2725.302490234375,1538.3712158203125,16.404438018798828,73.15319061279297,65.64148712158203,52.61758804321289,1367.2467041015625,34.17966079711914,77.40538024902344,59.25947952270508,789.1163940429688,771.1088256835938,176.6715545654297,21713.380859375,602.8717651367188,1065.890380859375,471.8579406738281,369.3519592285156,102.0162582397461,40.86368942260742,13.102907180786133,1904.799560546875,474.19091796875,956.8473510742188,1233.0181884765625,582.7576904296875,375.03173828125,3733.74267578125,29.287397384643555,,61.170127868652344,50.20451354980469,106.72151947021484,,348.4355163574219
2020-06-23,835.5274047851562,,156.80882263183594,463.6000061035156,346.91522216796875,37.900001525878906,174.87802124023438,1398.6158447265625,1625.267822265625,150.80921936035156,441.725341796875,2566.3291015625,630.8536376953125,2705.72412109375,2981.956298828125,46.311912536621094,25.42656135559082,557.9092407226562,34.51084899902344,10522.80078125,155.7132568359375,3172.822021484375,20.602684020996094,201.90548706054688,637.0369262695312,93.83155822753906,438.6872863769531,2300.63427734375,163.16830444335938,2359.89990234375,796.2626953125,1727.8621826171875,55.476043701171875,651.8203125,606.97705078125,324.328369140625,563.5595703125,492.0749206542969,1000.585693359375,530.416015625,2120.90185546875,153.15475463867188,2005.70849609375,363.608642578125,1251.041748046875,424.1840515136719,1072.0999755859375,502.55242919921875,655.470947265625,42.178688049316406,281.7533264160156,,150.6499481201172,144.49798583984375,,48.904296875,187.44027709960938,1385.71337890625,,,901.3526611328125,1769.1365966796875,489.36529541015625,5652.06689453125,39.78009796142578,2907.808837890625,1577.2242431640625,16.77262306213379,77.336669921875,66.26039123535156,51.804508209228516,1385.62744140625,35.754981994628906,81.2409896850586,58.2752799987793,777.7055053710938,789.6444091796875,181.1424560546875,22441.822265625,613.3642578125,1083.0511474609375,478.7942199707031,378.8014221191406,103.75544738769531,41.61262512207031,13.356355667114258,1911.7034912109375,483.09552001953125,976.1405029296875,1228.2811279296875,653.32275390625,373.9543151855469,3848.48095703125,32.100059509277344,,61.122623443603516,50.18170166015625,107.96957397460938,,354.6188049316406
2020-06-24,848.2335205078125,,154.41477966308594,440.45001220703125,343.2085876464844,37.75,170.7605743408203,1394.3690185546875,1686.4117431640625,160.94976806640625,422.8077697753906,2526.06982421875,603.5416870117188,2631.38232421875,2892.216552734375,47.3206901550293,25.1823673248291,537.2335205078125,35.94468307495117,10582.669921875,150.3705596923828,3153.92431640625,19.83291244506836,194.63632202148438,609.4236450195312,92.33126831054688,435.29144287109375,2263.225830078125,154.8478546142578,2358.35009765625,783.4337158203125,1780.56396484375,56.67778778076172,658.4370727539062,598.491943359375,318.2025451660156,568.2453002929688,474.56292724609375,991.1779174804688,520.7371215820312,2186.620361328125,146.4327392578125,1981.845703125,336.4938659667969,1253.61083984375,427.86004638671875,1062.5,465.1796569824219,649.5588989257812,41.11655044555664,275.96600341796875,,155.51353454589844,146.671630859375,,46.8567008972168,180.23643493652344,1339.8519287109375,,,890.1277465820312,1807.7039794921875,488.3702087402344,5526.14013671875,38.145843505859375,2669.009765625,1592.42626953125,16.81353187561035,74.49651336669922,64.28765106201172,51.078548431396484,1380.17236328125,34.84798049926758,77.36204528808594,58.48247146606445,780.8462524414062,773.8841552734375,173.7537078857422,22254.44921875,611.8397216796875,1076.167236328125,463.4386901855469,371.2903137207031,104.1529769897461,40.48922348022461,13.116986274719238,1918.184326171875,484.9542236328125,965.3461303710938,1172.173095703125,661.1743774414062,372.77899169921875,3730.179931640625,29.376689910888672,,59.45584487915039,49.93079376220703,106.79492950439453,,350.5126647949219
2020-06-25,860.59765625,,161.24774169921875,418.45001220703125,335.5513916015625,36.75,168.54348754882812,1419.7518310546875,1630.18994140625,170.7406005859375,419.87060546875,2528.939208984375,601.05615234375,2486.73193359375,2962.0966796875,47.68751525878906,25.548656463623047,538.8238525390625,37.427955627441406,10625.134765625,147.07354736328125,3157.5849609375,18.98163604736328,203.68572998046875,612.9959716796875,91.5811538696289,439.2134094238281,2252.689208984375,152.13885498046875,2305.550048828125,776.4474487304688,1747.1337890625,57.62800979614258,662.9462280273438,592.4451293945312,360.7874755859375,565.6096801757812,466.4642028808594,987.5779418945312,531.74951171875,2244.402587890625,141.79026794433594,2021.709716796875,339.29718017578125,1235.0941162109375,425.4756164550781,1044.949951171875,458.854248046875,637.1434326171875,40.14882278442383,274.2861633300781,,163.82220458984375,148.00546264648438,,47.14241409301758,179.91110229492188,1377.5379638671875,,,878.5300903320312,1776.1741943359375,480.69427490234375,5532.8125,38.28535079956055,2704.045166015625,1599.9603271484375,16.608985900878906,73.76728820800781,63.127235412597656,52.26911926269531,1358.351318359375,35.42082214355469,77.73043060302734,59.33718490600586,776.3496704101562,779.3358154296875,174.3655242919922,21763.873046875,619.1935424804688,1091.7052001953125,466.54803466796875,372.16259765625,103.15914916992188,41.19134521484375,12.998310089111328,1893.669189453125,479.07550048828125,954.9911499023438,1190.28857421875,681.8966064453125,375.4234924316406,3711.390625,29.733850479125977,,60.03014373779297,50.751956939697266,106.79492950439453,,351.0440979003906
2020-06-26,893.6824340820312,,161.74649047851562,397.54998779296875,334.7710266113281,36.75,170.12710571289062,1371.010986328125,1628.0184326171875,165.69534301757812,423.0069274902344,2571.216064453125,593.584228515625,2507.448974609375,2861.712158203125,47.54995346069336,26.03704071044922,540.1734008789062,36.488548278808594,10408.353515625,156.36868286132812,3163.07568359375,18.92729949951172,199.5813446044922,612.9959716796875,92.69004821777344,440.36126708984375,2272.312255859375,149.38148498535156,2294.39990234375,774.8970947265625,1784.09375,58.773868560791016,671.91552734375,600.9302368164062,346.941650390625,571.515625,476.9375305175781,1014.1693115234375,535.2061767578125,2227.523681640625,146.09425354003906,2004.0804443359375,337.4605712890625,1223.99365234375,420.60736083984375,1028.550048828125,475.6575012207031,680.5291748046875,42.08427810668945,268.4405822753906,,158.2290496826172,151.36473083496094,,46.428131103515625,179.07449340820312,1336.0633544921875,,,896.3223876953125,1809.8623046875,475.15057373046875,5525.7080078125,38.26542663574219,2712.5576171875,1589.5240478515625,17.05898094177246,74.45813751220703,65.0999526977539,52.32720947265625,1364.1014404296875,34.943450927734375,77.66542053222656,58.35298156738281,787.0827026367188,777.4524536132812,173.7537078857422,22212.634765625,632.1522216796875,1097.9010009765625,459.1812744140625,373.76171875,100.77397155761719,43.39133834838867,13.02847957611084,1990.1798095703125,484.86785888671875,943.8548583984375,1176.5054931640625,683.1885986328125,373.807373046875,3768.246826171875,30.224950790405273,,58.88153839111328,50.15889358520508,110.34333801269531,,351.5271911621094
2020-06-29,901.5015869140625,,159.35247802734375,377.70001220703125,334.23455810546875,36.25,169.71990966796875,1348.1961669921875,1633.037353515625,157.2032470703125,403.04388427734375,2563.952880859375,587.9841918945312,2431.06787109375,2816.817626953125,45.16558074951172,26.723833084106445,546.631591796875,35.35137176513672,10167.9970703125,152.2772216796875,3220.592041015625,18.47449493408203,190.87808227539062,622.6510009765625,87.96095275878906,443.61370849609375,2239.3017578125,146.5757598876953,2290.949951171875,770.1007690429688,1749.3358154296875,57.9074821472168,674.0721435546875,603.9536743164062,346.8277893066406,564.438232421875,469.5594787597656,1032.985107421875,530.564208984375,2195.607666015625,141.0648651123047,2030.8272705078125,331.66058349609375,1202.0352783203125,407.69158935546875,1009.0999755859375,463.5379638671875,665.5670166015625,41.11655044555664,263.31353759765625,,159.8907928466797,151.21653747558594,,45.57099914550781,177.2619171142578,1351.5665283203125,,,872.4751586914062,1817.1348876953125,480.88385009765625,5452.5419921875,37.98640441894531,2720.479736328125,1594.0369873046875,16.52716636657715,72.84614562988281,63.746124267578125,50.61394119262695,1361.2509765625,33.75002670288086,77.25369262695312,56.82487487792969,778.7223510742188,779.8809814453125,168.71804809570312,22033.24609375,619.3279418945312,1080.9859619140625,461.1425476074219,374.63397216796875,98.83600616455078,41.98708724975586,12.907791137695312,1974.0235595703125,468.1824645996094,935.3072509765625,1160.60400390625,647.6079711914062,370.5262451171875,3715.929443359375,29.242752075195312,,58.91176223754883,49.24649429321289,107.5290756225586,,354.2806091308594
2020-06-30,919.876708984375,,155.86117553710938,358.8500061035156,335.4538269042969,36.0,175.19476318359375,1333.1839599609375,1628.69384765625,152.45767211914062,404.8858642578125,2533.960205078125,583.4871826171875,2357.236328125,2790.25537109375,44.56948471069336,27.05960464477539,539.6431884765625,35.30192947387695,10598.263671875,148.56317138671875,3297.967041015625,18.211868286132812,187.3176727294922,618.1614990234375,86.6563949584961,445.7181396484375,2202.859619140625,143.23788452148438,2317.14990234375,764.5001831054688,1770.6600341796875,57.09700012207031,677.159912109375,604.3925170898438,351.6783447265625,565.7070922851562,472.23089599609375,1023.1931762695312,542.218505859375,2233.223388671875,141.40335083007812,2028.082763671875,339.732177734375,1227.920166015625,423.04150390625,988.8499755859375,458.51629638671875,669.3870239257812,40.290443420410156,263.8573303222656,,157.78323364257812,159.5653076171875,,44.90434265136719,176.00706481933594,1356.3519287109375,,,879.04248046875,1837.2633056640625,483.9637451171875,5605.7861328125,37.727317810058594,2718.01953125,1636.88818359375,16.3635311126709,73.53700256347656,62.93381881713867,48.784515380859375,1348.6695556640625,33.17718505859375,75.78013610839844,55.99605941772461,770.1132202148438,799.358154296875,167.9650421142578,22732.55078125,618.4312133789062,1078.4783935546875,452.4841613769531,375.5062561035156,97.6434097290039,41.98708724975586,13.143134117126465,1955.7080078125,469.7818603515625,927.8828735351562,1129.3482666015625,611.5303344726562,370.5752258300781,3800.40869140625,28.394489288330078,,58.80812454223633,48.53940200805664,107.50460052490234,,341.1412353515625
2020-07-01,932.7294311523438,,157.25767517089844,340.95001220703125,335.3562927246094,35.900001525878906,173.92784118652344,1303.35693359375,1629.2249755859375,159.00157165527344,431.3704833984375,2548.306640625,615.8500366210938,2382.4033203125,2911.38671875,47.13727569580078,27.07486343383789,539.9324340820312,35.64802551269531,10478.8505859375,151.00608825683594,3245.0263671875,19.108423233032227,194.8341064453125,605.4651489257812,87.30866241455078,446.3399353027344,2166.4658203125,145.3663787841797,2289.35009765625,758.008056640625,1777.193359375,57.54417037963867,681.1299438476562,599.1746826171875,347.8298034667969,560.7285766601562,467.90582275390625,1041.192626953125,542.8604736328125,2233.661865234375,142.70907592773438,2019.1517333984375,351.9120178222656,1227.920166015625,416.93133544921875,995.6500244140625,475.5610046386719,665.7034301757812,40.43206024169922,264.7117614746094,,164.47067260742188,151.90814208984375,,46.52336502075195,177.95907592773438,1352.6630859375,,,861.0172119140625,1818.0262451171875,472.8288269042969,5571.98779296875,38.703880310058594,2715.115966796875,1601.0897216796875,16.404438018798828,71.84825134277344,62.237552642822266,49.162017822265625,1347.342529296875,34.752506256103516,75.17337036132812,56.25505065917969,785.2525634765625,798.168701171875,173.94195556640625,22350.353515625,628.9686279296875,1076.8065185546875,447.891845703125,372.64715576171875,100.12797546386719,43.15729904174805,13.022445678710938,1965.0072021484375,471.9432067871094,926.2711791992188,1113.160888671875,610.5861206054688,375.96221923828125,3805.338134765625,29.01952362060547,,59.654476165771484,49.132442474365234,107.21094512939453,,336.8902893066406
2020-07-02,941.6238403320312,,157.8063201904297,357.95001220703125,338.2825927734375,35.79999923706055,175.28521728515625,1345.72705078125,1627.728759765625,163.69717407226562,421.3641052246094,2581.751708984375,617.7916259765625,2397.420166015625,2921.587890625,47.228981018066406,27.18170166015625,538.2937622070312,36.29077911376953,11059.20703125,152.33682250976562,3235.097412109375,18.936357498168945,194.9330291748047,623.90625,87.1456069946289,444.8571472167969,2123.35400390625,147.88186645507812,2295.5,759.7715454101562,1772.52392578125,57.85158920288086,683.1394653320312,602.6857299804688,353.1130676269531,567.2202758789062,482.7042236328125,1045.80078125,541.1814575195312,2342.343994140625,142.9025115966797,2001.8011474609375,350.7520751953125,1249.7327880859375,422.64410400390625,1001.8499755859375,477.8303527832031,688.1693725585938,41.70663070678711,274.2861633300781,,166.8619384765625,152.25396728515625,,47.95192337036133,180.7476806640625,1347.927490234375,,,876.8533935546875,1841.814453125,501.96905517578125,5711.5498046875,41.314701080322266,2745.23046875,1600.184326171875,16.608985900878906,71.69474792480469,63.32063293457031,49.36528015136719,1364.8387451171875,34.60929870605469,75.88848114013672,56.22916793823242,798.77099609375,806.8912963867188,174.5537567138672,22448.333984375,625.9195556640625,1076.4132080078125,452.531982421875,378.7529602050781,100.92304992675781,46.621116638183594,13.4730224609375,2026.15380859375,484.86785888671875,963.5877685546875,1119.27880859375,606.7100219726562,377.57830810546875,3821.296630859375,28.930234909057617,,58.855628967285156,48.53940200805664,109.7315444946289,,350.8508605957031
2020-07-03,957.35986328125,,159.6018524169922,375.79998779296875,351.54864501953125,35.900001525878906,177.18560791015625,1362.7642822265625,1636.6085205078125,161.1995391845703,426.59130859375,2629.318359375,613.8585815429688,2360.480712890625,2889.30908203125,46.54118347167969,29.66941261291504,560.4635620117188,38.21903991699219,10931.44140625,153.091552734375,3238.0712890625,18.655616760253906,194.53741455078125,616.761474609375,88.22186279296875,446.77032470703125,2117.360595703125,146.33387756347656,2290.14990234375,759.946044921875,1833.3572998046875,58.63412094116211,703.1366577148438,612.6337890625,388.228515625,566.244140625,491.1421203613281,1030.968994140625,565.0825805664062,2400.959228515625,141.5968017578125,2022.2218017578125,348.9637756347656,1240.2325439453125,430.6916198730469,1012.1500244140625,470.49102783203125,693.7177124023438,41.47059631347656,272.8781433105469,,168.23995971679688,151.85874938964844,,46.61860656738281,177.4943084716797,1349.7220458984375,,,879.6014404296875,1856.359375,502.7271728515625,5695.85009765625,39.102481842041016,2724.957275390625,1591.2491455078125,16.936256408691406,72.53909301757812,63.746124267578125,48.90067672729492,1365.7232666015625,34.322872161865234,76.97196960449219,56.09965133666992,811.2719116210938,836.6275024414062,173.84780883789062,22556.615234375,624.1707153320312,1130.1573486328125,456.2154235839844,384.2287902832031,102.81130981445312,46.71472930908203,13.271872520446777,2066.072509765625,490.35760498046875,980.2921752929688,1140.3460693359375,615.70458984375,387.372802734375,3796.553466796875,28.61771583557129,,60.28923416137695,48.56221008300781,110.02519989013672,,353.9424743652344
2020-07-06,961.1717529296875,,163.7913818359375,394.54998779296875,350.6219787597656,35.900001525878906,175.46621704101562,1392.6407470703125,1649.3489990234375,160.7998809814453,432.11724853515625,2597.666748046875,627.3947143554688,2460.545166015625,3064.057373046875,47.183128356933594,31.195621490478516,555.7886352539062,43.06439971923828,11173.00390625,154.99826049804688,3316.864501953125,18.99974822998047,198.88905334472656,612.7063598632812,88.61323547363281,445.7181396484375,2088.990234375,149.81687927246094,2323.0,754.2388916015625,1859.1866455078125,57.963382720947266,693.9222412109375,625.3126220703125,434.45703125,569.0263061523438,490.7604064941406,1058.856201171875,577.4775390625,2429.6318359375,149.28598022460938,2010.965087890625,349.785400390625,1247.7457275390625,432.380615234375,1026.75,478.89263916015625,694.9000854492188,41.51779556274414,272.0333557128906,,170.28543090820312,155.06980895996094,,46.57099533081055,182.0032958984375,1363.779541015625,,,886.07568359375,1877.1912841796875,540.680419921875,5879.72412109375,39.50108337402344,2738.538818359375,1601.3900146484375,16.895347595214844,73.07643127441406,64.79051208496094,50.933353424072266,1365.6248779296875,35.42082214355469,77.14535522460938,57.80906295776367,840.2669677734375,855.906494140625,177.00100708007812,22791.8203125,625.6056518554688,1143.040283203125,459.42047119140625,393.1936340332031,108.3270492553711,47.13600540161133,13.633941650390625,2125.76416015625,502.763427734375,990.7448120117188,1117.5169677734375,626.1403198242188,399.86077880859375,3836.865234375,28.751651763916016,,60.423099517822266,50.29575729370117,108.9729232788086,,350.60931396484375
2020-07-07,939.6690063476562,,167.73155212402344,413.75,337.4535217285156,35.95000076293945,174.87802124023438,1401.7269287109375,1684.964111328125,157.50296020507812,445.4093017578125,2552.879638671875,657.8012084960938,2644.49853515625,3303.7080078125,46.587032318115234,31.14982795715332,546.6797485351562,42.07554626464844,12513.1826171875,150.88693237304688,3366.28173828125,18.92729949951172,210.75709533691406,614.589111328125,86.6563949584961,457.7710266113281,2111.609619140625,148.0753631591797,2361.699951171875,740.964111328125,1924.82958984375,57.4882698059082,689.7071533203125,608.2449340820312,446.3670654296875,583.5228881835938,502.08184814453125,1060.92041015625,575.4035034179688,2410.6484375,147.30323791503906,2004.0340576171875,363.5119323730469,1234.8031005859375,430.84063720703125,1034.3499755859375,508.2500305175781,722.3231811523438,40.668087005615234,271.38275146484375,,165.55528259277344,153.73599243164062,,45.99956512451172,181.1490478515625,1364.1285400390625,,,878.9959106445312,1885.3084716796875,530.6827392578125,5978.76611328125,39.341636657714844,2866.869140625,1611.912109375,16.64989471435547,71.04227447509766,63.398006439208984,49.74278259277344,1375.4051513671875,35.1343994140625,75.02168273925781,56.1773681640625,827.4030151367188,861.01123046875,177.51869201660156,22508.734375,649.146484375,1153.26806640625,458.5115661621094,399.97784423828125,108.37673950195312,47.604087829589844,13.287964820861816,2132.05712890625,507.3454284667969,992.7473754882812,1110.80419921875,626.0906372070312,391.8782653808594,3769.61376953125,28.707006454467773,,59.94810485839844,49.08682632446289,110.07415771484375,,349.59490966796875
2020-07-08,923.297607421875,,162.59439086914062,393.1000061035156,332.2348937988281,35.70000076293945,176.95936584472656,1376.640625,1627.5357666015625,154.2060546875,442.2231750488281,2557.631591796875,639.4135131835938,2595.32421875,3161.878662109375,48.37531661987305,31.607696533203125,541.0408325195312,40.79004669189453,12556.76171875,150.21165466308594,3372.27587890625,19.742351531982422,203.04286193847656,612.5132446289062,86.6563949584961,452.701171875,2091.310302734375,141.64151000976562,2319.550048828125,753.2117919921875,1872.7799072265625,57.404422760009766,681.6199951171875,593.4691162109375,430.5401306152344,568.147705078125,487.5379333496094,1065.9122314453125,574.7615356445312,2384.256103515625,149.91464233398438,2033.7113037109375,356.6487121582031,1249.0543212890625,424.7304992675781,1040.75,533.6480102539062,704.63232421875,41.045738220214844,269.96502685546875,,167.30245971679688,154.37818908691406,,44.809104919433594,185.42030334472656,1348.67529296875,,,876.8067626953125,1927.207275390625,522.3907470703125,5803.677734375,38.504581451416016,2811.3154296875,1601.39453125,16.568077087402344,69.85248565673828,62.8951416015625,49.07490158081055,1362.8726806640625,35.564029693603516,73.56977844238281,55.814754486083984,815.85498046875,843.2686157226562,180.6248016357422,22129.744140625,679.6825561523438,1137.3365478515625,461.6208801269531,419.0705871582031,104.69957733154297,48.867923736572266,13.44486141204834,2084.15380859375,504.406005859375,968.2279052734375,1115.398681640625,623.904052734375,377.03961181640625,3696.06591796875,29.01952362060547,,58.72176742553711,50.36417770385742,109.19316101074219,,347.5177307128906
2020-07-09,907.5126953125,,162.3450164794922,373.6000061035156,334.72222900390625,35.54999923706055,182.79617309570312,1386.6654052734375,1657.4564208984375,154.40585327148438,451.78155517578125,2584.12744140625,655.7647705078125,2569.6474609375,3282.07373046875,48.42116928100586,30.478300094604492,548.1255493164062,41.58112335205078,12448.1630859375,149.65550231933594,3361.84326171875,19.678958892822266,206.60325622558594,617.0028686523438,85.05826568603516,452.50982666015625,2103.731689453125,141.25453186035156,2320.35009765625,755.1303100585938,1881.6212158203125,58.997440338134766,679.806640625,601.4178466796875,423.5033874511719,573.4679565429688,498.85931396484375,1079.9278564453125,577.9713745117188,2359.924072265625,159.3931427001953,2024.2216796875,358.0020446777344,1232.2825927734375,430.4432373046875,1020.0499877929688,537.4625854492188,710.9992065429688,40.833309173583984,268.9843444824219,,166.57801818847656,162.0847625732422,,44.99958038330078,187.41357421875,1364.0289306640625,,,880.2535400390625,1968.5738525390625,530.9669189453125,5763.30322265625,38.92311477661133,2817.12158203125,1597.3013916015625,16.77262306213379,70.0059814453125,62.04417419433594,49.162017822265625,1356.3363037109375,35.42082214355469,74.34990692138672,55.2708625793457,827.7659912109375,832.8609619140625,187.40176391601562,22488.515625,663.9784545898438,1125.6336669921875,461.0946960449219,419.9913024902344,106.2896957397461,49.14876937866211,13.859230041503906,2070.487548828125,499.08935546875,968.6673583984375,1125.158447265625,617.8912353515625,381.6919860839844,3751.507080078125,29.198108673095703,,59.47311782836914,51.0941047668457,108.45901489257812,,343.9913330078125
